doc_id,char_idx,punct,left_context,right_context,centered_context,token_before,token_after,label
en_gum-ud-train,543639,.,"ah.
 

I know people are just going to eat this up","
 

Now, if I happen to be a guest at a convention","ah.
 

I know people are just going to eat this up.
 

Now, if I happen to be a guest at a convention",up,Now,1
en_gum-ud-train,543741,?,"in February, is that too early to
set something up","
 

I hope not.
 

Yeah, I hope not.
 If you've go","in February, is that too early to
set something up?
 

I hope not.
 

Yeah, I hope not.
 If you've go",up,I,1
en_gum-ud-train,543756,.," that too early to
set something up?
 

I hope not","
 

Yeah, I hope not.
 If you've got some ideas, w"," that too early to
set something up?
 

I hope not.
 

Yeah, I hope not.
 If you've got some ideas, w",not,Yeah,1
en_gum-ud-train,543777,.,"t something up?
 

I hope not.
 

Yeah, I hope not","
 If you've got some ideas, we'd love to hear them","t something up?
 

I hope not.
 

Yeah, I hope not.
 If you've got some ideas, we'd love to hear them",not,If,1
en_gum-ud-train,543828,.,"
 If you've got some ideas, we'd love to hear them","
 

I'll have to get back in touch.
 

Sorry, but ","
 If you've got some ideas, we'd love to hear them.
 

I'll have to get back in touch.
 

Sorry, but ",them,I'll,1
en_gum-ud-train,543863,.,"ve to hear them.
 

I'll have to get back in touch","
 

Sorry, but I didn't mean to step on it.
 Um, t","ve to hear them.
 

I'll have to get back in touch.
 

Sorry, but I didn't mean to step on it.
 Um, t",touch,Sorry,1
en_gum-ud-train,543906,.,"n touch.
 

Sorry, but I didn't mean to step on it","
 Um, this this whole thing has been a
journey of ","n touch.
 

Sorry, but I didn't mean to step on it.
 Um, this this whole thing has been a
journey of ",it,Um,1
en_gum-ud-train,543984,.," has been a
journey of discovery all along the way","
 And we talk about, you know, marketing
plans and"," has been a
journey of discovery all along the way.
 And we talk about, you know, marketing
plans and",way,And,1
en_gum-ud-train,544062,.,"ow, marketing
plans and how can we make more noise","
 You know, we're figuring it out every day.

What","ow, marketing
plans and how can we make more noise.
 You know, we're figuring it out every day.

What",noise,You,1
en_gum-ud-train,544106,.," noise.
 You know, we're figuring it out every day","

What can we do?
 And then we do it.
 And that's "," noise.
 You know, we're figuring it out every day.

What can we do?
 And then we do it.
 And that's ",day,What,1
en_gum-ud-train,544123,?,", we're figuring it out every day.

What can we do","
 And then we do it.
 And that's the way it's been",", we're figuring it out every day.

What can we do?
 And then we do it.
 And that's the way it's been",do,And,1
en_gum-ud-train,544143,.,"out every day.

What can we do?
 And then we do it","
 And that's the way it's been.
 

Well, excellent","out every day.

What can we do?
 And then we do it.
 And that's the way it's been.
 

Well, excellent",it,And,1
en_gum-ud-train,544174,.,"
 And then we do it.
 And that's the way it's been","
 

Well, excellent.
 Um, I do happen to have a co","
 And then we do it.
 And that's the way it's been.
 

Well, excellent.
 Um, I do happen to have a co",been,Well,1
en_gum-ud-train,544194,.,"
 And that's the way it's been.
 

Well, excellent","
 Um, I do happen to have a convention I'll be goi","
 And that's the way it's been.
 

Well, excellent.
 Um, I do happen to have a convention I'll be goi",excellent,Um,1
en_gum-ud-train,544292,.,"going to in
February, uh, so I love to set that up","
 And I'm also going to be --
 I don't know
if you","going to in
February, uh, so I love to set that up.
 And I'm also going to be --
 I don't know
if you",up,And,1
en_gum-ud-train,544438,.,", um, but, uh, that that
that's also a possibility","
 

Yeah, yeah.
 You know, I've been so myopic aro",", um, but, uh, that that
that's also a possibility.
 

Yeah, yeah.
 You know, I've been so myopic aro",possibility,Yeah,1
en_gum-ud-train,544453,.,"that that
that's also a possibility.
 

Yeah, yeah","
 You know, I've been so myopic around the idea th","that that
that's also a possibility.
 

Yeah, yeah.
 You know, I've been so myopic around the idea th",yeah,You,1
en_gum-ud-train,544541,.,"d the idea that it's Kickstarter
packaged and done","
 In fact, once it was launched, that's all that's","d the idea that it's Kickstarter
packaged and done.
 In fact, once it was launched, that's all that's",done,In,1
en_gum-ud-train,544609,.,"t was launched, that's all that's had my
attention","
 Mhm, um, but as soon as we get a little further ","t was launched, that's all that's had my
attention.
 Mhm, um, but as soon as we get a little further ",attention,Mhm,1
en_gum-ud-train,544743,.," start looking at, you know, 2013 and booking then","
 

Excellent.
 Very cool.
 And then Project Londo"," start looking at, you know, 2013 and booking then.
 

Excellent.
 Very cool.
 And then Project Londo",then,Excellent,1
en_gum-ud-train,544757,.," at, you know, 2013 and booking then.
 

Excellent","
 Very cool.
 And then Project London 2.
 Now what"," at, you know, 2013 and booking then.
 

Excellent.
 Very cool.
 And then Project London 2.
 Now what",Excellent,Very,1
en_gum-ud-train,544769,.,"w, 2013 and booking then.
 

Excellent.
 Very cool","
 And then Project London 2.
 Now what personally ","w, 2013 and booking then.
 

Excellent.
 Very cool.
 And then Project London 2.
 Now what personally ",cool,And,1
en_gum-ud-train,544797,.,"
Excellent.
 Very cool.
 And then Project London 2","
 Now what personally -- what do
you guys have com","
Excellent.
 Very cool.
 And then Project London 2.
 Now what personally -- what do
you guys have com",2,Now,1
en_gum-ud-train,544869,?," -- what do
you guys have coming down the pipeline","
 Because I -- I imagine as this thing is
wrapping"," -- what do
you guys have coming down the pipeline?
 Because I -- I imagine as this thing is
wrapping",pipeline,Because,1
en_gum-ud-train,545024,.,"n or you're going
to think about your next project","
 So what do you guys have coming up?
 

Oh, geez.","n or you're going
to think about your next project.
 So what do you guys have coming up?
 

Oh, geez.",project,So,1
en_gum-ud-train,545061,?," next project.
 So what do you guys have coming up","
 

Oh, geez.
 Well, I'm certainly focused on Geek"," next project.
 So what do you guys have coming up?
 

Oh, geez.
 Well, I'm certainly focused on Geek",up,Oh,1
en_gum-ud-train,545074,.,".
 So what do you guys have coming up?
 

Oh, geez","
 Well, I'm certainly focused on GeekSeekers right",".
 So what do you guys have coming up?
 

Oh, geez.
 Well, I'm certainly focused on GeekSeekers right",geez,Well,1
en_gum-ud-train,545129,.,"ll, I'm certainly focused on GeekSeekers right now","
 

Yeah.
 

And um, premiering that, we want to l","ll, I'm certainly focused on GeekSeekers right now.
 

Yeah.
 

And um, premiering that, we want to l",now,Yeah,1
en_gum-ud-train,545138,.,"ertainly focused on GeekSeekers right now.
 

Yeah","
 

And um, premiering that, we want to line up a ","ertainly focused on GeekSeekers right now.
 

Yeah.
 

And um, premiering that, we want to line up a ",Yeah,And,1
en_gum-ud-train,545338,.,"ChopSockyBoom
as well, uh, just wrapped on Gamers3","
 

Mhm.
 

Um, that's that's another big exciting","ChopSockyBoom
as well, uh, just wrapped on Gamers3.
 

Mhm.
 

Um, that's that's another big exciting",Gamers3,Mhm,1
en_gum-ud-train,545346,.,"yBoom
as well, uh, just wrapped on Gamers3.
 

Mhm","
 

Um, that's that's another big exciting thing.
","yBoom
as well, uh, just wrapped on Gamers3.
 

Mhm.
 

Um, that's that's another big exciting thing.
",Mhm,Um,1
en_gum-ud-train,545395,.,"m.
 

Um, that's that's another big exciting thing","
 And I also have a few projects of
my own that I'","m.
 

Um, that's that's another big exciting thing.
 And I also have a few projects of
my own that I'",thing,And,1
en_gum-ud-train,545458,.," have a few projects of
my own that I'm developing","
 I've got two short films in the future that I wo"," have a few projects of
my own that I'm developing.
 I've got two short films in the future that I wo",developing,I've,1
en_gum-ud-train,545539,.,"the future that I would
love to see happen someday","
 

I'm just -- I've been mostly doing freelance a","the future that I would
love to see happen someday.
 

I'm just -- I've been mostly doing freelance a",someday,I'm,1
en_gum-ud-train,545598,.,just -- I've been mostly doing freelance and stuff,"
 Um, kind of trying to
work on, on smaller stuff ","just -- I've been mostly doing freelance and stuff.
 Um, kind of trying to
work on, on smaller stuff ",stuff,Um,1
en_gum-ud-train,545678,.,"on, on smaller stuff just kind of for the contrast","
 

Sure.
 

Um, but, uh, because every project is","on, on smaller stuff just kind of for the contrast.
 

Sure.
 

Um, but, uh, because every project is",contrast,Sure,1
en_gum-ud-train,545687,.,"aller stuff just kind of for the contrast.
 

Sure","
 

Um, but, uh, because every project is kind of ","aller stuff just kind of for the contrast.
 

Sure.
 

Um, but, uh, because every project is kind of ",Sure,Um,1
en_gum-ud-train,545816,.,"ing
what sticks, um, kind of a learning experience","
 Um, I've learned so much from
Project London, bu","ing
what sticks, um, kind of a learning experience.
 Um, I've learned so much from
Project London, bu",experience,Um,1
en_gum-ud-train,545943,.,"implement that now, like, just kind
of short stuff","
 

You know, 2013 is going to be the year of Proj","implement that now, like, just kind
of short stuff.
 

You know, 2013 is going to be the year of Proj",stuff,You,1
en_gum-ud-train,546004,.,"ow, 2013 is going to be the year of Project London","
 And that's that's
where my energy is going to be","ow, 2013 is going to be the year of Project London.
 And that's that's
where my energy is going to be",London,And,1
en_gum-ud-train,546055,.,"
 And that's that's
where my energy is going to be","
 And while that's happening, I'm -- I'm going to
","
 And that's that's
where my energy is going to be.
 And while that's happening, I'm -- I'm going to
",be,And,1
en_gum-ud-train,546139,.," -- I'm going to
be looking out for the next thing","
 I don't know what I want to be when I grow
up.
 "," -- I'm going to
be looking out for the next thing.
 I don't know what I want to be when I grow
up.
 ",thing,I,1
en_gum-ud-train,546187,.,"ng.
 I don't know what I want to be when I grow
up","
 And just might find it in 2013.
 

I think that ","ng.
 I don't know what I want to be when I grow
up.
 And just might find it in 2013.
 

I think that ",up,And,1
en_gum-ud-train,546220,.,"be when I grow
up.
 And just might find it in 2013","
 

I think that yeah, yeah.
 

I have a feature.
","be when I grow
up.
 And just might find it in 2013.
 

I think that yeah, yeah.
 

I have a feature.
",2013,I,1
en_gum-ud-train,546248,.," might find it in 2013.
 

I think that yeah, yeah","
 

I have a feature.
 

Yeah, yeah, I was just go"," might find it in 2013.
 

I think that yeah, yeah.
 

I have a feature.
 

Yeah, yeah, I was just go",yeah,I,1
en_gum-ud-train,546269,.,"3.
 

I think that yeah, yeah.
 

I have a feature","
 

Yeah, yeah, I was just going to say Jen has a ","3.
 

I think that yeah, yeah.
 

I have a feature.
 

Yeah, yeah, I was just going to say Jen has a ",feature,Yeah,1
en_gum-ud-train,546327,.,"h, yeah, I was just going to say Jen has a feature","
 

We know that this is a virus of a type called ","h, yeah, I was just going to say Jen has a feature.
 

We know that this is a virus of a type called ",feature,We,1
en_gum-ud-train,546479,.,"iruses that include the common cold, SARS and MERS","
 Um, now,
what distinguishes this new virus techn","iruses that include the common cold, SARS and MERS.
 Um, now,
what distinguishes this new virus techn",MERS,Um,1
en_gum-ud-train,546554,?,ishes this new virus technically called SARS-CoV-2,"
 Now, I usually
just call it Covid-19, like most ","ishes this new virus technically called SARS-CoV-2?
 Now, I usually
just call it Covid-19, like most ",SARS-CoV-2,Now,1
en_gum-ud-train,546615,.,"sually
just call it Covid-19, like most reports do","
 But what distinguishes it is that
it is highly i","sually
just call it Covid-19, like most reports do.
 But what distinguishes it is that
it is highly i",do,But,1
en_gum-ud-train,546695,.,"s that
it is highly infectious and highly virulent","
 Now, highly infectious means it is
easily passed","s that
it is highly infectious and highly virulent.
 Now, highly infectious means it is
easily passed",virulent,Now,1
en_gum-ud-train,546773,.,"ans it is
easily passed from one person to another","
 Highly virulent means it can cause
death easily.","ans it is
easily passed from one person to another.
 Highly virulent means it can cause
death easily.",another,Highly,1
en_gum-ud-train,546823,.,".
 Highly virulent means it can cause
death easily","
 It has been compared in this respect to the 1918",".
 Highly virulent means it can cause
death easily.
 It has been compared in this respect to the 1918",easily,It,1
en_gum-ud-train,546951,.,imated infected about 500 million people worldwide,"
 Now, that was
about one third of the population ","imated infected about 500 million people worldwide.
 Now, that was
about one third of the population ",worldwide,Now,1
en_gum-ud-train,547117,.,", that would be over 2 billion people, um, in 2020","
 Now the
death toll was anywhere from 20 to 50 mi",", that would be over 2 billion people, um, in 2020.
 Now the
death toll was anywhere from 20 to 50 mi",2020,Now,1
en_gum-ud-train,547240,.," 1918 flu, and
that may be a conservative estimate","
 I've seen estimates go as high as 100
million.
 "," 1918 flu, and
that may be a conservative estimate.
 I've seen estimates go as high as 100
million.
 ",estimate,I've,1
en_gum-ud-train,547288,.,"te.
 I've seen estimates go as high as 100
million","
 Now, you know, why don't we know a precise numbe","te.
 I've seen estimates go as high as 100
million.
 Now, you know, why don't we know a precise numbe",million,Now,1
en_gum-ud-train,547340,?," Now, you know, why don't we know a precise number","
 Well, assigning
cause of death is not a precise "," Now, you know, why don't we know a precise number?
 Well, assigning
cause of death is not a precise ",number,Well,1
en_gum-ud-train,547398,.," assigning
cause of death is not a precise science","
 And in many parts of the world,
particularly in "," assigning
cause of death is not a precise science.
 And in many parts of the world,
particularly in ",science,And,1
en_gum-ud-train,547504,.," medical record keeping was not, uh, terribly good","
 Um, so
you know that -- but that gives you an id"," medical record keeping was not, uh, terribly good.
 Um, so
you know that -- but that gives you an id",good,Um,1
en_gum-ud-train,547716,.,"00
million people dying if it was the same as 1918","
 Now, I don't think it's going
to be quite that b","00
million people dying if it was the same as 1918.
 Now, I don't think it's going
to be quite that b",1918,Now,1
en_gum-ud-train,547811,.,"that bad, uh, because medical science has advanced","
 Alright.
 Um so
what can help here?
 Well, the u","that bad, uh, because medical science has advanced.
 Alright.
 Um so
what can help here?
 Well, the u",advanced,Alright,1
en_gum-ud-train,547821,.,"uh, because medical science has advanced.
 Alright","
 Um so
what can help here?
 Well, the ultimate an","uh, because medical science has advanced.
 Alright.
 Um so
what can help here?
 Well, the ultimate an",Alright,Um,1
en_gum-ud-train,547848,?," has advanced.
 Alright.
 Um so
what can help here","
 Well, the ultimate answer to this would be a vac"," has advanced.
 Alright.
 Um so
what can help here?
 Well, the ultimate answer to this would be a vac",here,Well,1
en_gum-ud-train,547903,.,"ll, the ultimate answer to this would be a vaccine","

Thankfully, the antivaxxers have crawled back un","ll, the ultimate answer to this would be a vaccine.

Thankfully, the antivaxxers have crawled back un",vaccine,Thankfully,1
en_gum-ud-train,548007,.," whatever rocks they live
under for the time being","
 But a vaccine is not a perfect answer right now."," whatever rocks they live
under for the time being.
 But a vaccine is not a perfect answer right now.",being,But,1
en_gum-ud-train,548057,.,".
 But a vaccine is not a perfect answer right now","
 The
good news is that the coronavirus appears to",".
 But a vaccine is not a perfect answer right now.
 The
good news is that the coronavirus appears to",now,The,1
en_gum-ud-train,548319,.," is because the influenza virus
changes every year","
 Now, scientists are working on a vaccine right n"," is because the influenza virus
changes every year.
 Now, scientists are working on a vaccine right n",year,Now,1
en_gum-ud-train,548391,.," working on a vaccine right now in a
crash program","
 Uh, and again, there's some good news on that fr"," working on a vaccine right now in a
crash program.
 Uh, and again, there's some good news on that fr",program,Uh,1
en_gum-ud-train,548445,.,"h, and again, there's some good news on that front","
 First,
Chinese scientists were able to DNA seque","h, and again, there's some good news on that front.
 First,
Chinese scientists were able to DNA seque",front,First,1
en_gum-ud-train,548524,.,were able to DNA sequence the virus pretty quickly,"
 That is
one of those advances in medical technol","were able to DNA sequence the virus pretty quickly.
 That is
one of those advances in medical technol",quickly,That,1
en_gum-ud-train,548633,.," puts us in a better position
than we were in 1918","
 We've learned how to do rapid DNA sequencing.
 T"," puts us in a better position
than we were in 1918.
 We've learned how to do rapid DNA sequencing.
 T",1918,We've,1
en_gum-ud-train,548680,.,"918.
 We've learned how to do rapid DNA sequencing","
 They found
that this virus shares 80 to 90% of i","918.
 We've learned how to do rapid DNA sequencing.
 They found
that this virus shares 80 to 90% of i",sequencing,They,1
en_gum-ud-train,548812,.,"ch is one of
the reasons why it's named SARS-CoV-2","
 Uh, unfortunately, we don't have a SARS
vaccine,","ch is one of
the reasons why it's named SARS-CoV-2.
 Uh, unfortunately, we don't have a SARS
vaccine,",SARS-CoV-2,Uh,1
en_gum-ud-train,548924,.,e that outbreak died off before work was completed,"
 Um, and
you know why that was?
 Because they cla","e that outbreak died off before work was completed.
 Um, and
you know why that was?
 Because they cla",completed,Um,1
en_gum-ud-train,548956,?,"work was completed.
 Um, and
you know why that was","
 Because they clamped down and forced people to s","work was completed.
 Um, and
you know why that was?
 Because they clamped down and forced people to s",was,Because,1
en_gum-ud-train,549052,.," to stay home,
and that's what stopped the disease","
 Um, now, the fact that they started on it
means "," to stay home,
and that's what stopped the disease.
 Um, now, the fact that they started on it
means ",disease,Um,1
en_gum-ud-train,549147,.,means that there's work there that we can build on,"
 But in general, most
researchers have said it wi","means that there's work there that we can build on.
 But in general, most
researchers have said it wi",on,But,1
en_gum-ud-train,549253,.,"ke as much as 18 months, even with a crash
program","
 Uh, and I've seen a few people say that even 18 ","ke as much as 18 months, even with a crash
program.
 Uh, and I've seen a few people say that even 18 ",program,Uh,1
en_gum-ud-train,549337,.,"say that even 18 months is ridiculously
optimistic","
 Uh, but with the amount of focus on this, I'm wi","say that even 18 months is ridiculously
optimistic.
 Uh, but with the amount of focus on this, I'm wi",optimistic,Uh,1
en_gum-ud-train,549431,.," I'm willing to be a little
bit optimistic on that","
 Usually vaccines take a lot longer.
 Um, general"," I'm willing to be a little
bit optimistic on that.
 Usually vaccines take a lot longer.
 Um, general",that,Usually,1
en_gum-ud-train,549468,.,"istic on that.
 Usually vaccines take a lot longer","
 Um, generally on the
order of a decade or more.
","istic on that.
 Usually vaccines take a lot longer.
 Um, generally on the
order of a decade or more.
",longer,Um,1
en_gum-ud-train,549517,.,"r.
 Um, generally on the
order of a decade or more","
 Uh, the -- you find a candidate and then first t","r.
 Um, generally on the
order of a decade or more.
 Uh, the -- you find a candidate and then first t",more,Uh,1
en_gum-ud-train,549638,.,"nimal studies uh, both for safety and for efficacy","
 Uh, for
example, one of the early candidates for","nimal studies uh, both for safety and for efficacy.
 Uh, for
example, one of the early candidates for",efficacy,Uh,1
en_gum-ud-train,549761,.,"tually causing
harm to the animals who received it","
 Uh, well, you don't go forward with that.

Uh, t","tually causing
harm to the animals who received it.
 Uh, well, you don't go forward with that.

Uh, t",it,Uh,1
en_gum-ud-train,549804,.,"ived it.
 Uh, well, you don't go forward with that","

Uh, they figured out -- they think they figured ","ived it.
 Uh, well, you don't go forward with that.

Uh, they figured out -- they think they figured ",that,Uh,1
en_gum-ud-train,549954,.,in a way that they don't have that problem anymore,"
 Um, but, you
know, if the animal trials are prom","in a way that they don't have that problem anymore.
 Um, but, you
know, if the animal trials are prom",anymore,Um,1
en_gum-ud-train,550043,.,"als are promising, you can move on to human trials","
 Uh,
stage one is to test with a small number of ","als are promising, you can move on to human trials.
 Uh,
stage one is to test with a small number of ",trials,Uh,1
en_gum-ud-train,550148,.,"thy volunteers looking
specifically to test safety","
 You don't want to administer a vaccine that kill","thy volunteers looking
specifically to test safety.
 You don't want to administer a vaccine that kill",safety,You,1
en_gum-ud-train,550248,.,"ls
everyone or even a significant number of people","
 Now, if the candidate passes
that test, stage tw","ls
everyone or even a significant number of people.
 Now, if the candidate passes
that test, stage tw",people,Now,1
en_gum-ud-train,550393,.,"red people in an
area where the disease is rampant","
 If it looks like it is working and no safety
iss","red people in an
area where the disease is rampant.
 If it looks like it is working and no safety
iss",rampant,If,1
en_gum-ud-train,550510,., a final trial can involve several thousand people,"
 If it
passes that, it can be approved for medica"," a final trial can involve several thousand people.
 If it
passes that, it can be approved for medica",people,If,1
en_gum-ud-train,550591,., approved for medical use and move into production,"
 Now
that's not the end of it because production "," approved for medical use and move into production.
 Now
that's not the end of it because production ",production,Now,1
en_gum-ud-train,550663,.,end of it because production adds even more delays,"
 It takes a
long time.
 Uh, according to Ronald K","end of it because production adds even more delays.
 It takes a
long time.
 Uh, according to Ronald K",delays,It,1
en_gum-ud-train,550686,.,"ction adds even more delays.
 It takes a
long time","
 Uh, according to Ronald Klain, who was the Obama","ction adds even more delays.
 It takes a
long time.
 Uh, according to Ronald Klain, who was the Obama",time,Uh,1
en_gum-ud-train,551000,.," vaccine, as hard as it is, isn't the hardest
part","
 

Manufacturing hundreds of millions of doses an"," vaccine, as hard as it is, isn't the hardest
part.
 

Manufacturing hundreds of millions of doses an",part,Manufacturing,1
en_gum-ud-train,551118,.,"to take the
vaccine will be harder and take longer","""
 Now, when I read that, the first thing
that jum","to take the
vaccine will be harder and take longer.""
 Now, when I read that, the first thing
that jum",longer,,1
en_gum-ud-train,551208,.,"ng
that jumps into my mind is hundreds of millions","
 Uh, that's just, you know, the
population of the","ng
that jumps into my mind is hundreds of millions.
 Uh, that's just, you know, the
population of the",millions,Uh,1
en_gum-ud-train,551273,.,"ust, you know, the
population of the United States","
 Well, you know, if that's all you're concerned
w","ust, you know, the
population of the United States.
 Well, you know, if that's all you're concerned
w",States,Well,1
en_gum-ud-train,551333,.,"ou know, if that's all you're concerned
with, fine","
 But I think people all over the world are going ","ou know, if that's all you're concerned
with, fine.
 But I think people all over the world are going ",fine,But,1
en_gum-ud-train,551396,.,k people all over the world are going to want this,"
 Um, so
that means we need to be talking about bi","k people all over the world are going to want this.
 Um, so
that means we need to be talking about bi",this,Um,1
en_gum-ud-train,551453,.,"so
that means we need to be talking about billions","
 Now, this process can be
accelerated to some deg","so
that means we need to be talking about billions.
 Now, this process can be
accelerated to some deg",billions,Now,1
en_gum-ud-train,551546,.,"some degree, but not by as much as you might think","
 Doing the
research to find a candidate that migh","some degree, but not by as much as you might think.
 Doing the
research to find a candidate that migh",think,Doing,1
en_gum-ud-train,551618,.,to find a candidate that might work will take time,"
 You know,
frequently it starts, um, basically in","to find a candidate that might work will take time.
 You know,
frequently it starts, um, basically in",time,You,1
en_gum-ud-train,551809,.,"know, see if it has any effect
and stuff like that","
 

It is my special pleasure to address the fifty","know, see if it has any effect
and stuff like that.
 

It is my special pleasure to address the fifty",that,It,1
en_gum-ud-train,551920,.,"sion of the General
Assembly of the United Nations","
 This universal forum has enabled the peoples of
","sion of the General
Assembly of the United Nations.
 This universal forum has enabled the peoples of
",Nations,This,1
en_gum-ud-train,552127,.,"ity and upholding the values of human
civilization","
 I would like to congratulate you, Mr. President,","ity and upholding the values of human
civilization.
 I would like to congratulate you, Mr. President,",civilization,I,1
en_gum-ud-train,552166,.,"ivilization.
 I would like to congratulate you, Mr"," President, on being elected
to preside over this ","ivilization.
 I would like to congratulate you, Mr. President, on being elected
to preside over this ",Mr,President,0
en_gum-ud-train,552287,.,"xpress my confidence in your successful
leadership","
 

I would also like, on behalf of Albania, to co","xpress my confidence in your successful
leadership.
 

I would also like, on behalf of Albania, to co",leadership,I,1
en_gum-ud-train,552605,.,"nly peace, democracy and economic prosperity reign","

This session of the General Assembly takes place","nly peace, democracy and economic prosperity reign.

This session of the General Assembly takes place",reign,This,1
en_gum-ud-train,552687,.,ssembly takes place in a milestone year for Europe,"

Only a few months ago, a historic event vitalize","ssembly takes place in a milestone year for Europe.

Only a few months ago, a historic event vitalize",Europe,Only,1
en_gum-ud-train,552786,.,"zed the dream of a more united and
stronger Europe","
 Ten European countries, sharing a common aspirat","zed the dream of a more united and
stronger Europe.
 Ten European countries, sharing a common aspirat",Europe,Ten,1
en_gum-ud-train,552895,.,"integration, were admitted into the European Union","
 

The Albanian Government and society are engage","integration, were admitted into the European Union.
 

The Albanian Government and society are engage",Union,The,1
en_gum-ud-train,553081,.,"eforms with the
necessary political will and drive","
 Albania is working to strengthen the
democratic ","eforms with the
necessary political will and drive.
 Albania is working to strengthen the
democratic ",drive,Albania,1
en_gum-ud-train,553370,.,"rete and measurable results, as
previously defined","
 

Determined to make our contribution to regiona","rete and measurable results, as
previously defined.
 

Determined to make our contribution to regiona",defined,Determined,1
en_gum-ud-train,553547,.,"ration into NATO to be one of
its major objectives","
 The NATO Istanbul Summit last June commended the","ration into NATO to be one of
its major objectives.
 The NATO Istanbul Summit last June commended the",objectives,The,1
en_gum-ud-train,553681,.,his regard and encouraged the deepening of reforms,"
 It
welcomed Albania's contribution to regional s","his regard and encouraged the deepening of reforms.
 It
welcomed Albania's contribution to regional s",reforms,It,1
en_gum-ud-train,553919,.,"gotiations for our full membership in the
alliance","
 We believe that the commitments set up in the fr","gotiations for our full membership in the
alliance.
 We believe that the commitments set up in the fr",alliance,We,1
en_gum-ud-train,554097,.," to the benefit of
regional stability and security","
 

We remain truly convinced that the respect and"," to the benefit of
regional stability and security.
 

We remain truly convinced that the respect and",security,We,1
en_gum-ud-train,554243,.,the main pillars of a pluralist democratic society,"
 The Government
of the Republic of Albania will c","the main pillars of a pluralist democratic society.
 The Government
of the Republic of Albania will c",society,The,1
en_gum-ud-train,554620,.,"Europe, in which we are playing a very active role","
 We will continue to do so in
the future as well.","Europe, in which we are playing a very active role.
 We will continue to do so in
the future as well.",role,We,1
en_gum-ud-train,554670,.,".
 We will continue to do so in
the future as well","
 By adopting contemporary legislation and by beco",".
 We will continue to do so in
the future as well.
 By adopting contemporary legislation and by beco",well,By,1
en_gum-ud-train,555026,.,"dren, persons in need and minorities, among others","
 In recent years,
the Albanian Government has sta","dren, persons in need and minorities, among others.
 In recent years,
the Albanian Government has sta",others,In,1
en_gum-ud-train,555246,.,"g
their recommendations into serious consideration","
 It is our belief that these
international mechan","g
their recommendations into serious consideration.
 It is our belief that these
international mechan",consideration,It,1
en_gum-ud-train,555404,.,"f
the common human values we have together adopted","
 

Albania, as one of the 191 signatory countries","f
the common human values we have together adopted.
 

Albania, as one of the 191 signatory countries",adopted,Albania,1
en_gum-ud-train,555659,.,"ional strategy for social and
economic development","
 The pattern of our sustained economic growth, wh","ional strategy for social and
economic development.
 The pattern of our sustained economic growth, wh",development,The,1
en_gum-ud-train,555902,.,"ct for human rights and to
fight poverty and crime","
 I would like to take this opportunity to thank t","ct for human rights and to
fight poverty and crime.
 I would like to take this opportunity to thank t",crime,I,1
en_gum-ud-train,556118,.,"ctives nationwide and on a central and local
level","
 

The Albanian Government is pleased to note tha","ctives nationwide and on a central and local
level.
 

The Albanian Government is pleased to note tha",level,The,1
en_gum-ud-train,556318,.,"re
prevailing in the South-Eastern European region","
 The countries of the region are
fully engaged in","re
prevailing in the South-Eastern European region.
 The countries of the region are
fully engaged in",region,The,1
en_gum-ud-train,556564,.,at caused a number of conflicts in the last decade,"
 The regional
policy of my Government is guided b","at caused a number of conflicts in the last decade.
 The regional
policy of my Government is guided b",decade,The,1
en_gum-ud-train,556693,.,"rated in the
region, the more integrated in Europe","'
 In implementing this policy, Albania is
coopera","rated in the
region, the more integrated in Europe.'
 In implementing this policy, Albania is
coopera",Europe,',1
en_gum-ud-train,556983,.,"rridors, and stimulating foreign
direct investment","
 We are especially cooperating with the common fi","rridors, and stimulating foreign
direct investment.
 We are especially cooperating with the common fi",investment,We,1
en_gum-ud-train,557098,.,ganized crime and all kinds of illegal trafficking,"
 In the meantime, Albania
is reinforcing its bord","ganized crime and all kinds of illegal trafficking.
 In the meantime, Albania
is reinforcing its bord",trafficking,In,1
en_gum-ud-train,557223,.,"l, guided by the European Union
and NATO standards","
 

My country will hold general parliamentary ele","l, guided by the European Union
and NATO standards.
 

My country will hold general parliamentary ele",standards,My,1
en_gum-ud-train,557307,.,parliamentary elections by the middle of next year,"

We are committed to doing all that is required t","parliamentary elections by the middle of next year.

We are committed to doing all that is required t",year,We,1
en_gum-ud-train,557469,.,"nternational standards for free and fair
elections","
 To that end, we are committed to continuing to w","nternational standards for free and fair
elections.
 To that end, we are committed to continuing to w",elections,To,1
en_gum-ud-train,557689,.,"titutions and Human Rights (ODIHR)
recommendations","
 For us, the process and standards are more impor","titutions and Human Rights (ODIHR)
recommendations.
 For us, the process and standards are more impor",recommendations,For,1
en_gum-ud-train,557778,.,"e more important than the
results of the elections","
 In the context of strengthening regional coopera","e more important than the
results of the elections.
 In the context of strengthening regional coopera",elections,In,1
en_gum-ud-train,558261,.,"h as energy,
transportation and telecommunications","
 

On its path towards European integration, the ","h as energy,
transportation and telecommunications.
 

On its path towards European integration, the ",telecommunications,On,1
en_gum-ud-train,558403,.,"g pending challenges, such as the future of Kosovo","
 Albania greatly
appreciates the recent democrati","g pending challenges, such as the future of Kosovo.
 Albania greatly
appreciates the recent democrati",Kosovo,Albania,1
